Received At;Value
2024-07-31T00:31:41Z;31.3
2024-07-31T00:31:11Z;31.3
2024-07-31T00:30:41Z;31.3
2024-07-31T00:30:11Z;31.3
2024-07-31T00:29:41Z;31.3
2024-07-31T00:29:11Z;31.3
2024-07-31T00:28:41Z;31.3
2024-07-31T00:28:11Z;31.3
2024-07-31T00:27:41Z;31.3
2024-07-31T00:27:11Z;31.3
2024-07-31T00:26:41Z;31.3
2024-07-31T00:26:11Z;31.3
2024-07-31T00:25:41Z;31.3
2024-07-31T00:25:11Z;31.3
2024-07-31T00:24:41Z;31.2
2024-07-31T00:24:11Z;31.2
2024-07-31T00:23:41Z;31.2
2024-07-31T00:23:11Z;31.2
2024-07-31T00:22:41Z;31.2
2024-07-31T00:22:11Z;31.2
2024-07-31T00:21:41Z;31.2
2024-07-31T00:21:11Z;31.2
2024-07-31T00:20:41Z;31.2
2024-07-31T00:20:11Z;31.2
2024-07-31T00:19:41Z;31.2
2024-07-31T00:19:11Z;31.2
2024-07-31T00:18:41Z;31.2
2024-07-31T00:18:11Z;31.2
2024-07-31T00:17:41Z;31.2
2024-07-31T00:17:11Z;31.2
2024-07-31T00:16:41Z;31.2
2024-07-31T00:16:11Z;31.2
2024-07-31T00:15:41Z;31.2
2024-07-31T00:15:11Z;31.2
2024-07-31T00:14:41Z;31.2
2024-07-31T00:14:11Z;31.2
2024-07-31T00:13:41Z;31.2
2024-07-31T00:13:11Z;31.2
2024-07-31T00:12:41Z;31.2
2024-07-31T00:12:11Z;31.2
2024-07-31T00:11:42Z;31.2
2024-07-31T00:11:12Z;31.2
2024-07-31T00:10:42Z;31.2
2024-07-31T00:10:12Z;31.2
2024-07-31T00:09:42Z;31.2
2024-07-31T00:09:12Z;31.2
2024-07-31T00:08:42Z;31.2
2024-07-31T00:08:12Z;31.2
2024-07-31T00:07:42Z;31.2
2024-07-31T00:07:12Z;31.2
2024-07-31T00:06:42Z;31.2
2024-07-31T00:06:12Z;31.2
2024-07-31T00:05:42Z;31.2
2024-07-31T00:05:12Z;31.2
2024-07-31T00:04:42Z;31.2
2024-07-31T00:04:12Z;31.2
2024-07-31T00:03:41Z;31.2
2024-07-31T00:03:11Z;31.2
2024-07-31T00:02:41Z;31.2
2024-07-31T00:02:11Z;31.2
2024-07-31T00:01:41Z;31.2
2024-07-31T00:01:11Z;31.2
2024-07-31T00:00:41Z;31.2
2024-07-31T00:00:11Z;31.2
2024-07-30T23:59:41Z;31.2
2024-07-30T23:59:11Z;31.2
2024-07-30T23:58:41Z;31.2
2024-07-30T23:58:11Z;31.3
2024-07-30T23:57:41Z;31.2
2024-07-30T23:57:11Z;31.2
2024-07-30T23:56:41Z;31.2
2024-07-30T23:56:11Z;31.3
2024-07-30T23:55:41Z;31.2
2024-07-30T23:55:11Z;31.2
2024-07-30T23:54:41Z;31.2
2024-07-30T23:54:11Z;31.2
2024-07-30T23:53:41Z;31.2
2024-07-30T23:53:11Z;31.2
2024-07-30T23:52:41Z;31.2
2024-07-30T23:52:11Z;31.2
2024-07-30T23:51:41Z;31.2
2024-07-30T23:51:11Z;31.2
2024-07-30T23:50:41Z;31.2
2024-07-30T23:50:11Z;31.2
2024-07-30T23:49:41Z;31.2
2024-07-30T23:49:11Z;31.2
2024-07-30T23:48:41Z;31.2
2024-07-30T23:48:11Z;31.2
2024-07-30T23:47:41Z;31.2
2024-07-30T23:47:11Z;31.2
2024-07-30T23:46:41Z;31.2
2024-07-30T23:46:11Z;31.2
2024-07-30T23:45:41Z;31.2
2024-07-30T23:45:11Z;31.1
2024-07-30T23:44:41Z;31.1
2024-07-30T23:44:11Z;31.1
2024-07-30T23:43:42Z;31.1
2024-07-30T23:43:12Z;31.1
2024-07-30T23:42:42Z;31.1
2024-07-30T23:42:12Z;31.1
2024-07-30T23:41:42Z;31.1
2024-07-30T23:41:12Z;31.1
2024-07-30T23:40:42Z;31.1
2024-07-30T23:40:12Z;31.1
2024-07-30T23:39:42Z;31.1
2024-07-30T23:39:12Z;31.1
2024-07-30T23:38:42Z;31.1
2024-07-30T23:38:12Z;31.1
2024-07-30T23:37:42Z;31.1
2024-07-30T23:37:12Z;31.1
2024-07-30T23:36:42Z;31.1
2024-07-30T23:36:12Z;31
2024-07-30T23:35:42Z;31
2024-07-30T23:35:12Z;31
2024-07-30T23:34:42Z;31
2024-07-30T23:34:12Z;31
2024-07-30T23:33:42Z;31
2024-07-30T23:33:12Z;31
2024-07-30T23:32:42Z;31
2024-07-30T23:32:12Z;31
2024-07-30T23:31:42Z;31
2024-07-30T23:31:12Z;31
2024-07-30T23:30:42Z;30.9
2024-07-30T23:30:12Z;30.9
2024-07-30T23:29:42Z;30.9
2024-07-30T23:29:12Z;30.8
2024-07-30T23:28:42Z;30.8
2024-07-30T23:28:12Z;30.8
2024-07-30T23:27:42Z;30.8
2024-07-30T23:27:12Z;30.8
2024-07-30T23:26:42Z;30.7
2024-07-30T23:26:12Z;30.7
2024-07-30T23:25:42Z;30.7
2024-07-30T23:25:12Z;30.7
2024-07-30T23:24:42Z;30.7
2024-07-30T23:24:12Z;30.6
2024-07-30T23:23:42Z;30.6
2024-07-30T23:23:12Z;30.6
2024-07-30T23:22:42Z;30.6
2024-07-30T23:22:12Z;30.6
2024-07-30T23:21:42Z;30.6
2024-07-30T23:21:12Z;30.6
2024-07-30T23:20:42Z;30.6
2024-07-30T23:20:12Z;30.5
2024-07-30T23:19:42Z;30.5
2024-07-30T23:19:12Z;30.5
2024-07-30T23:18:42Z;30.5
2024-07-30T23:18:12Z;30.5
2024-07-30T23:17:42Z;30.5
2024-07-30T23:17:12Z;30.5
2024-07-30T23:16:42Z;30.5
2024-07-30T23:16:12Z;30.5
2024-07-30T23:15:42Z;30.5
2024-07-30T23:15:12Z;30.5
2024-07-30T23:14:42Z;30.5
2024-07-30T23:14:12Z;30.4
2024-07-30T23:13:42Z;30.4
2024-07-30T23:13:12Z;30.4
2024-07-30T23:12:42Z;30.4
2024-07-30T23:12:12Z;30.4
2024-07-30T23:11:41Z;30.4
2024-07-30T23:11:11Z;30.4
2024-07-30T23:10:41Z;30.4
2024-07-30T23:10:11Z;30.4
2024-07-30T23:09:41Z;30.4
2024-07-30T23:09:11Z;30.4
2024-07-30T23:08:41Z;30.4
2024-07-30T23:08:11Z;30.4
2024-07-30T23:07:41Z;30.4
2024-07-30T23:07:11Z;30.4
2024-07-30T23:06:41Z;30.4
2024-07-30T23:06:11Z;30.4
2024-07-30T23:05:41Z;30.4
2024-07-30T23:05:11Z;30.3
2024-07-30T23:04:41Z;30.3
2024-07-30T23:04:11Z;30.3
2024-07-30T23:03:42Z;30.3
2024-07-30T23:03:12Z;30.3
2024-07-30T23:02:42Z;30.3
2024-07-30T23:02:12Z;30.3
2024-07-30T23:01:42Z;30.3
2024-07-30T23:01:12Z;30.3
2024-07-30T23:00:42Z;30.3
2024-07-30T23:00:12Z;30.4
2024-07-30T22:59:42Z;30.4
2024-07-30T22:59:12Z;30.4
2024-07-30T22:58:42Z;30.5
2024-07-30T22:58:12Z;30.5
2024-07-30T22:57:42Z;30.6
2024-07-30T22:57:12Z;30.6
2024-07-30T22:56:42Z;30.7
2024-07-30T22:56:12Z;30.7
2024-07-30T22:55:42Z;30.7
2024-07-30T22:55:12Z;30.7
2024-07-30T22:54:42Z;30.7
2024-07-30T22:54:12Z;30.7
2024-07-30T22:53:42Z;30.7
2024-07-30T22:53:12Z;30.7
2024-07-30T22:52:42Z;30.7
2024-07-30T22:52:12Z;30.7
2024-07-30T22:51:42Z;30.7
2024-07-30T22:51:12Z;30.7
2024-07-30T22:50:42Z;30.7
2024-07-30T22:50:12Z;30.7
2024-07-30T22:49:42Z;30.6
2024-07-30T22:49:12Z;30.6
2024-07-30T22:48:42Z;30.6
2024-07-30T22:48:12Z;30.7
2024-07-30T22:47:42Z;30.6
2024-07-30T22:47:12Z;30.7
2024-07-30T22:46:42Z;30.6
2024-07-30T22:46:12Z;30.7
2024-07-30T22:45:42Z;30.6
2024-07-30T22:45:12Z;30.6
2024-07-30T22:44:42Z;30.7
2024-07-30T22:44:12Z;30.6
2024-07-30T22:43:41Z;30.7
2024-07-30T22:43:11Z;30.6
2024-07-30T22:42:41Z;30.6
2024-07-30T22:42:11Z;30.6
2024-07-30T22:41:41Z;30.6
2024-07-30T22:41:11Z;30.6
2024-07-30T22:40:41Z;30.6
2024-07-30T22:40:11Z;30.6
2024-07-30T22:39:41Z;30.6
2024-07-30T22:39:11Z;30.6
2024-07-30T22:38:41Z;30.6
2024-07-30T22:38:11Z;30.6
2024-07-30T22:37:41Z;30.6
2024-07-30T22:37:11Z;30.6
2024-07-30T22:36:41Z;30.6
2024-07-30T22:36:11Z;30.6
2024-07-30T22:35:41Z;30.6
2024-07-30T22:35:11Z;30.6
2024-07-30T22:34:41Z;30.6
2024-07-30T22:34:11Z;30.6
2024-07-30T22:33:41Z;30.6
2024-07-30T22:33:11Z;30.6
2024-07-30T22:32:41Z;30.6
2024-07-30T22:32:11Z;30.6
2024-07-30T22:31:41Z;30.6
2024-07-30T22:31:11Z;30.6
2024-07-30T22:30:41Z;30.6
2024-07-30T22:30:11Z;30.6
2024-07-30T22:29:41Z;30.6
2024-07-30T22:29:11Z;30.6
2024-07-30T22:28:41Z;30.5
2024-07-30T22:28:11Z;30.5
2024-07-30T22:27:41Z;30.5
2024-07-30T22:27:11Z;30.5
2024-07-30T22:26:41Z;30.5
2024-07-30T22:26:11Z;30.5
2024-07-30T22:25:41Z;30.5
2024-07-30T22:25:11Z;30.5
2024-07-30T22:24:41Z;30.5
2024-07-30T22:24:11Z;30.5
