Received At;Value
2024-07-30T23:52:45Z;690
2024-07-30T23:52:15Z;687
2024-07-30T23:51:45Z;683
2024-07-30T23:51:15Z;681
2024-07-30T23:50:45Z;686
2024-07-30T23:50:15Z;682
2024-07-30T23:49:45Z;686
2024-07-30T23:49:15Z;689
2024-07-30T23:48:45Z;682
2024-07-30T23:48:15Z;680
2024-07-30T23:47:45Z;683
2024-07-30T23:47:15Z;685
2024-07-30T23:46:45Z;688
2024-07-30T23:46:15Z;700
2024-07-30T23:45:45Z;702
2024-07-30T23:45:15Z;703
2024-07-30T23:44:45Z;702
2024-07-30T23:44:15Z;705
2024-07-30T23:43:46Z;700
2024-07-30T23:43:16Z;686
2024-07-30T23:42:46Z;684
2024-07-30T23:42:16Z;678
2024-07-30T23:41:46Z;678
2024-07-30T23:41:16Z;679
2024-07-30T23:40:46Z;676
2024-07-30T23:40:16Z;667
2024-07-30T23:39:46Z;668
2024-07-30T23:39:16Z;665
2024-07-30T23:38:46Z;666
2024-07-30T23:38:16Z;673
2024-07-30T23:37:46Z;677
2024-07-30T23:37:16Z;670
2024-07-30T23:36:46Z;674
2024-07-30T23:36:16Z;683
2024-07-30T23:35:46Z;693
2024-07-30T23:35:16Z;696
2024-07-30T23:34:46Z;700
2024-07-30T23:34:16Z;699
2024-07-30T23:33:46Z;694
2024-07-30T23:33:16Z;689
2024-07-30T23:32:46Z;685
2024-07-30T23:32:16Z;680
2024-07-30T23:31:46Z;683
2024-07-30T23:31:16Z;685
2024-07-30T23:30:46Z;683
2024-07-30T23:30:16Z;677
2024-07-30T23:29:46Z;659
2024-07-30T23:29:16Z;646
2024-07-30T23:28:46Z;642
2024-07-30T23:28:16Z;639
2024-07-30T23:27:46Z;637
2024-07-30T23:27:16Z;631
2024-07-30T23:26:46Z;614
2024-07-30T23:26:16Z;605
2024-07-30T23:25:46Z;597
2024-07-30T23:25:16Z;599
2024-07-30T23:24:46Z;601
2024-07-30T23:24:16Z;600
2024-07-30T23:23:45Z;600
2024-07-30T23:23:15Z;595
2024-07-30T23:22:45Z;595
2024-07-30T23:22:15Z;590
2024-07-30T23:21:45Z;596
2024-07-30T23:21:15Z;601
2024-07-30T23:20:45Z;602
2024-07-30T23:20:15Z;599
2024-07-30T23:19:45Z;597
2024-07-30T23:19:15Z;595
2024-07-30T23:18:45Z;594
2024-07-30T23:18:15Z;595
2024-07-30T23:17:45Z;599
2024-07-30T23:17:15Z;602
2024-07-30T23:16:45Z;597
2024-07-30T23:16:15Z;597
2024-07-30T23:15:45Z;591
2024-07-30T23:15:15Z;590
2024-07-30T23:14:45Z;589
2024-07-30T23:14:15Z;591
2024-07-30T23:13:45Z;592
2024-07-30T23:13:15Z;587
2024-07-30T23:12:45Z;581
2024-07-30T23:12:15Z;576
2024-07-30T23:11:45Z;568
2024-07-30T23:11:15Z;558
2024-07-30T23:10:45Z;553
2024-07-30T23:10:15Z;542
2024-07-30T23:09:45Z;543
2024-07-30T23:09:15Z;542
2024-07-30T23:08:45Z;547
2024-07-30T23:08:15Z;553
2024-07-30T23:07:45Z;554
2024-07-30T23:07:15Z;556
2024-07-30T23:06:45Z;549
2024-07-30T23:06:15Z;524
2024-07-30T23:05:45Z;505
2024-07-30T23:05:15Z;495
2024-07-30T23:04:45Z;497
2024-07-30T23:04:15Z;496
2024-07-30T23:03:46Z;498
2024-07-30T23:03:16Z;496
2024-07-30T23:02:46Z;495
2024-07-30T23:02:16Z;494
2024-07-30T23:01:46Z;497
2024-07-30T23:01:16Z;497
2024-07-30T23:00:46Z;499
2024-07-30T23:00:16Z;500
2024-07-30T22:59:46Z;496
2024-07-30T22:59:16Z;496
2024-07-30T22:58:46Z;491
2024-07-30T22:58:16Z;488
2024-07-30T22:57:46Z;493
2024-07-30T22:57:16Z;501
2024-07-30T22:56:46Z;502
2024-07-30T22:56:16Z;501
2024-07-30T22:55:46Z;501
2024-07-30T22:55:16Z;501
2024-07-30T22:54:46Z;498
2024-07-30T22:54:16Z;498
2024-07-30T22:53:46Z;499
2024-07-30T22:53:16Z;500
2024-07-30T22:52:46Z;500
2024-07-30T22:52:16Z;497
2024-07-30T22:51:46Z;496
2024-07-30T22:51:16Z;494
2024-07-30T22:50:46Z;501
2024-07-30T22:50:16Z;500
2024-07-30T22:49:46Z;501
2024-07-30T22:49:16Z;504
2024-07-30T22:48:46Z;500
2024-07-30T22:48:16Z;498
2024-07-30T22:47:46Z;498
2024-07-30T22:47:16Z;496
2024-07-30T22:46:46Z;498
2024-07-30T22:46:16Z;493
2024-07-30T22:45:46Z;493
2024-07-30T22:45:16Z;489
2024-07-30T22:44:46Z;491
2024-07-30T22:44:16Z;497
2024-07-30T22:43:45Z;495
2024-07-30T22:43:15Z;493
2024-07-30T22:42:45Z;489
2024-07-30T22:42:15Z;489
2024-07-30T22:41:45Z;494
2024-07-30T22:41:15Z;493
2024-07-30T22:40:45Z;499
2024-07-30T22:40:15Z;499
2024-07-30T22:39:45Z;495
2024-07-30T22:39:15Z;499
2024-07-30T22:38:45Z;506
2024-07-30T22:38:15Z;503
2024-07-30T22:37:45Z;502
2024-07-30T22:37:15Z;502
2024-07-30T22:36:45Z;502
2024-07-30T22:36:15Z;502
2024-07-30T22:35:45Z;498
2024-07-30T22:35:15Z;495
2024-07-30T22:34:45Z;498
2024-07-30T22:34:15Z;501
2024-07-30T22:33:45Z;499
2024-07-30T22:33:15Z;502
2024-07-30T22:32:45Z;508
2024-07-30T22:32:15Z;501
2024-07-30T22:31:45Z;501
2024-07-30T22:31:15Z;495
2024-07-30T22:30:45Z;500
2024-07-30T22:30:15Z;494
2024-07-30T22:29:45Z;493
2024-07-30T22:29:15Z;492
2024-07-30T22:28:45Z;487
2024-07-30T22:28:15Z;491
2024-07-30T22:27:45Z;491
2024-07-30T22:27:15Z;493
2024-07-30T22:26:45Z;494
2024-07-30T22:26:15Z;491
2024-07-30T22:25:45Z;491
2024-07-30T22:25:15Z;490
2024-07-30T22:24:45Z;495
2024-07-30T22:24:15Z;493
